Year, Patch, Nt, Males, Females
2024,25,0.107809
2025,1,0.123793
2025,2,0.120341
2025,3,0.135728
2025,4,0.133957
2025,5,0.131459
2025,6,0.121878
2025,7,0.135335
2025,8,0.132520
2025,9,0.116598
2025,10,0.124376
2025,11,0.139361
2025,12,0.127307
2025,13,0.137226
2025,14,0.110247
2025,15,0.134580
2025,16,0.129165
2025,17,0.137742
2025,18,0.125674
2025,19,0.129371
2025,20,0.128158
2025,21,0.110889
2025,22,0.131435
2025,23,0.110028
2025,24,0.123232
2025,25,0.108958
2026,1,0.125819
2026,2,0.120088
2026,3,0.132108
2026,4,0.136337
2026,5,0.131440
2026,6,0.120879
2026,7,0.136464
2026,8,0.131924
2026,9,0.116568
2026,10,0.121152
2026,11,0.145854
2026,12,0.129224
2026,13,0.136663
2026,14,0.108766
2026,15,0.134033
2026,16,0.130828
2026,17,0.138651
2026,18,0.127289
2026,19,0.131424
2026,20,0.128354
2026,21,0.108996
2026,22,0.130143
2026,23,0.111273
2026,24,0.122830
2026,25,0.103896
2027,1,0.123529
2027,2,0.121702
2027,3,0.134865
2027,4,0.136292
2027,5,0.127266
2027,6,0.117383
2027,7,0.137796
2027,8,0.130420
2027,9,0.117428
2027,10,0.122570
2027,11,0.142233
2027,12,0.122719
2027,13,0.138156
2027,14,0.110128
2027,15,0.136197
2027,16,0.132322
2027,17,0.135698
2027,18,0.123654
2027,19,0.128122
2027,20,0.131457
2027,21,0.110140
2027,22,0.126707
2027,23,0.110976
2027,24,0.120546
2027,25,0.111888
2028,1,0.124875
2028,2,0.122095
2028,3,0.133084
2028,4,0.135664
2028,5,0.127167
2028,6,0.116178
2028,7,0.139261
2028,8,0.131535
2028,9,0.117383
2028,10,0.122752
2028,11,0.138802
2028,12,0.122663
2028,13,0.132252
2028,14,0.110746
2028,15,0.127073
2028,16,0.131986
2028,17,0.132867
2028,18,0.124732
2028,19,0.132520
2028,20,0.128871
2028,21,0.109596
2028,22,0.134532
2028,23,0.112776
2028,24,0.122120
2028,25,0.102398
2029,1,0.122544
2029,2,0.120111
2029,3,0.132479
2029,4,0.133866
2029,5,0.127399
2029,6,0.119814
2029,7,0.136064
2029,8,0.128122
2029,9,0.114149
2029,10,0.122428
2029,11,0.137953
2029,12,0.122877
2029,13,0.133533
2029,14,0.109943
2029,15,0.137719
2029,16,0.127346
2029,17,0.131136
2029,18,0.123492
2029,19,0.133467
2029,20,0.128962
2029,21,0.109850
2029,22,0.133572
2029,23,0.113831
2029,24,0.121735
2029,25,0.103497
2030,1,0.123002
2030,2,0.119730
2030,3,0.134729
2030,4,0.128671
2030,5,0.128443
2030,6,0.117311
2030,7,0.138746
2030,8,0.130669
2030,9,0.113511
2030,10,0.125692
2030,11,0.138312
2030,12,0.123662
2030,13,0.133807
2030,14,0.110419
2030,15,0.128717
2030,16,0.128372
2030,17,0.128689
2030,18,0.121165
2030,19,0.134009
2030,20,0.128072
2030,21,0.111611
2030,22,0.130789
2030,23,0.114578
2030,24,0.120533
2030,25,0.103896
2031,1,0.122396
2031,2,0.123576
2031,3,0.134093
2031,4,0.128599
2031,5,0.124875
2031,6,0.120435
2031,7,0.137196
2031,8,0.125741
2031,9,0.116740
2031,10,0.121643
2031,11,0.139694
2031,12,0.120130
2031,13,0.132805
2031,14,0.108050
2031,15,0.125062
2031,16,0.129870
2031,17,0.129181
2031,18,0.123508
2031,19,0.130105
2031,20,0.127515
2031,21,0.109890
2031,22,0.132750
2031,23,0.111189
2031,24,0.121928
2031,25,0.100649
2032,1,0.121173
2032,2,0.119189
2032,3,0.134519
2032,4,0.130052
2032,5,0.128538
2032,6,0.116106
2032,7,0.134097
2032,8,0.130137
2032,9,0.116474
2032,10,0.120879
2032,11,0.140954
2032,12,0.119238
2032,13,0.134324
2032,14,0.108326
2032,15,0.125874
2032,16,0.120130
2032,17,0.135228
2032,18,0.123876
2032,19,0.132137
2032,20,0.124304
2032,21,0.110279
2032,22,0.131226
2032,23,0.111777
2032,24,0.122423
2032,25,0.096903
2033,1,0.121022
2033,2,0.121545
2033,3,0.133943
2033,4,0.130062
2033,5,0.129332
2033,6,0.116084
2033,7,0.133167
2033,8,0.129305
2033,9,0.118574
2033,10,0.121137
2033,11,0.142152
2033,12,0.120959
2033,13,0.133728
2033,14,0.109291
2033,15,0.128460
2033,16,0.131244
2033,17,0.133267
2033,18,0.121526
2033,19,0.130922
2033,20,0.125783
2033,21,0.110243
2033,22,0.129246
2033,23,0.112238
2033,24,0.124330
2033,25,0.096404
2034,1,0.121212
2034,2,0.121066
2034,3,0.134820
2034,4,0.131791
2034,5,0.123293
2034,6,0.115551
2034,7,0.133706
2034,8,0.125541
2034,9,0.113831
2034,10,0.119915
2034,11,0.139569
2034,12,0.120409
2034,13,0.131993
2034,14,0.108425
2034,15,0.126991
2034,16,0.128316
2034,17,0.134678
2034,18,0.123400
2034,19,0.132368
2034,20,0.124162
2034,21,0.108082
2034,22,0.126873
2034,23,0.113244
2034,24,0.123277
2034,25,0.098818
2035,1,0.119281
2035,2,0.119381
2035,3,0.132058
2035,4,0.130987
2035,5,0.125225
2035,6,0.115521
2035,7,0.133301
2035,8,0.130536
2035,9,0.115697
2035,10,0.121295
2035,11,0.139545
2035,12,0.120607
2035,13,0.132090
2035,14,0.108303
2035,15,0.128229
2035,16,0.124098
2035,17,0.134144
2035,18,0.121528
2035,19,0.129371
2035,20,0.125125
2035,21,0.108891
2035,22,0.127100
2035,23,0.111369
2035,24,0.123676
2035,25,0.096637
2036,1,0.118653
2036,2,0.121424
2036,3,0.134162
2036,4,0.130410
2036,5,0.123626
2036,6,0.111688
2036,7,0.134765
2036,8,0.127399
2036,9,0.113463
2036,10,0.122478
2036,11,0.138433
2036,12,0.121179
2036,13,0.130370
2036,14,0.108625
2036,15,0.128434
2036,16,0.130070
2036,17,0.133492
2036,18,0.123836
2036,19,0.129870
2036,20,0.124729
2036,21,0.109141
2036,22,0.125075
2036,23,0.108814
2036,24,0.121678
2036,25,0.096727
2037,1,0.120346
2037,2,0.119452
2037,3,0.132747
2037,4,0.129870
2037,5,0.122921
2037,6,0.111520
2037,7,0.136655
2037,8,0.127512
2037,9,0.114427
2037,10,0.122663
2037,11,0.138362
2037,12,0.118916
2037,13,0.131993
2037,14,0.108292
2037,15,0.129299
2037,16,0.129025
2037,17,0.134199
2037,18,0.122028
2037,19,0.130512
2037,20,0.125463
2037,21,0.109807
2037,22,0.124598
2037,23,0.111355
2037,24,0.120796
2037,25,0.098382
2038,1,0.119814
2038,2,0.121165
2038,3,0.136863
2038,4,0.130270
2038,5,0.123971
2038,6,0.109291
2038,7,0.133034
2038,8,0.126088
2038,9,0.111771
2038,10,0.122109
2038,11,0.136830
2038,12,0.120425
2038,13,0.132257
2038,14,0.107047
2038,15,0.128978
2038,16,0.125927
2038,17,0.136197
2038,18,0.123876
2038,19,0.130286
2038,20,0.127047
2038,21,0.108950
2038,22,0.130070
2038,23,0.110889
2038,24,0.119401
2038,25,0.097153
2039,1,0.120842
2039,2,0.122988
2039,3,0.136046
2039,4,0.129442
2039,5,0.123689
2039,6,0.110390
2039,7,0.132118
2039,8,0.129610
2039,9,0.112095
2039,10,0.121578
2039,11,0.134056
2039,12,0.115822
2039,13,0.130441
2039,14,0.106048
2039,15,0.129585
2039,16,0.125808
2039,17,0.131802
2039,18,0.125097
2039,19,0.130869
2039,20,0.122723
2039,21,0.109828
2039,22,0.122988
2039,23,0.112476
2039,24,0.120397
2039,25,0.094715
2040,1,0.122806
2040,2,0.119505
2040,3,0.135039
2040,4,0.130057
2040,5,0.122065
2040,6,0.110077
2040,7,0.130987
2040,8,0.127349
2040,9,0.109813
2040,10,0.121316
2040,11,0.136072
2040,12,0.117882
2040,13,0.130974
2040,14,0.107682
2040,15,0.128695
2040,16,0.123412
2040,17,0.132867
2040,18,0.123377
2040,19,0.129815
2040,20,0.122701
2040,21,0.109847
2040,22,0.124231
2040,23,0.111089
2040,24,0.120619
2040,25,0.096640
2041,1,0.119573
2041,2,0.119006
2041,3,0.132201
2041,4,0.129246
2041,5,0.122011
2041,6,0.108092
2041,7,0.132504
2041,8,0.129204
2041,9,0.111222
2041,10,0.122655
2041,11,0.136752
2041,12,0.120034
2041,13,0.135864
2041,14,0.107997
2041,15,0.128448
2041,16,0.121918
2041,17,0.132068
2041,18,0.123144
2041,19,0.132493
2041,20,0.122800
2041,21,0.110279
2041,22,0.120030
2041,23,0.110140
2041,24,0.120613
2041,25,0.095561
2042,1,0.119234
2042,2,0.119214
2042,3,0.131535
2042,4,0.129926
2042,5,0.120997
2042,6,0.110505
2042,7,0.131844
2042,8,0.126593
2042,9,0.110844
2042,10,0.121691
2042,11,0.135947
2042,12,0.120271
2042,13,0.132468
2042,14,0.107359
2042,15,0.130810
2042,16,0.119381
2042,17,0.128991
2042,18,0.124625
2042,19,0.131945
2042,20,0.123488
2042,21,0.108614
2042,22,0.120102
2042,23,0.107559
2042,24,0.118715
2042,25,0.097061
2043,1,0.118581
2043,2,0.118235
2043,3,0.130679
2043,4,0.129589
2043,5,0.119630
2043,6,0.108774
2043,7,0.131683
2043,8,0.126186
2043,9,0.109118
2043,10,0.122877
2043,11,0.137149
2043,12,0.118585
2043,13,0.133656
2043,14,0.105531
2043,15,0.128372
2043,16,0.122782
2043,17,0.130203
2043,18,0.124126
2043,19,0.129607
2043,20,0.122449
2043,21,0.108463
2043,22,0.124043
2043,23,0.107143
2043,24,0.119880
2043,25,0.098318
2044,1,0.119653
2044,2,0.119116
2044,3,0.130869
2044,4,0.128989
2044,5,0.123591
2044,6,0.109280
2044,7,0.130298
2044,8,0.127193
2044,9,0.109141
2044,10,0.120808
2044,11,0.136054
2044,12,0.116796
2044,13,0.133171
2044,14,0.106052
2044,15,0.125597
2044,16,0.119325
2044,17,0.130070
2044,18,0.125924
2044,19,0.132329
2044,20,0.120966
2044,21,0.108962
2044,22,0.121279
2044,23,0.109557
2044,24,0.121878
2044,25,0.096716
2045,1,0.119672
2045,2,0.120358
2045,3,0.129566
2045,4,0.128766
2045,5,0.121571
2045,6,0.109957
2045,7,0.132334
2045,8,0.123943
2045,9,0.111959
2045,10,0.122544
2045,11,0.136275
2045,12,0.116645
2045,13,0.133089
2045,14,0.105817
2045,15,0.125375
2045,16,0.119614
2045,17,0.129058
2045,18,0.123448
2045,19,0.131514
2045,20,0.121179
2045,21,0.108681
2045,22,0.118497
2045,23,0.107940
2045,24,0.119737
2045,25,0.096947
2046,1,0.119325
2046,2,0.118064
2046,3,0.131802
2046,4,0.129183
2046,5,0.120609
2046,6,0.108313
2046,7,0.128911
2046,8,0.125714
2046,9,0.108947
2046,10,0.123403
2046,11,0.137957
2046,12,0.115245
2046,13,0.131173
2046,14,0.104422
2046,15,0.127650
2046,16,0.118518
2046,17,0.129102
2046,18,0.123377
2046,19,0.130448
2046,20,0.122711
2046,21,0.107607
2046,22,0.120348
2046,23,0.107654
2046,24,0.114885
2046,25,0.095030
2047,1,0.117519
2047,2,0.115748
2047,3,0.131591
2047,4,0.128641
2047,5,0.122109
2047,6,0.110344
2047,7,0.129727
2047,8,0.127047
2047,9,0.109118
2047,10,0.119803
2047,11,0.134234
2047,12,0.116446
2047,13,0.129241
2047,14,0.106518
2047,15,0.126124
2047,16,0.117050
2047,17,0.130203
2047,18,0.123195
2047,19,0.132090
2047,20,0.121055
2047,21,0.108365
2047,22,0.119172
2047,23,0.108704
2047,24,0.117632
2047,25,0.095682
2048,1,0.116241
2048,2,0.118002
2048,3,0.130238
2048,4,0.130351
2048,5,0.118298
2048,6,0.109300
2048,7,0.129759
2048,8,0.125608
2048,9,0.107992
2048,10,0.122818
2048,11,0.136325
2048,12,0.116384
2048,13,0.128405
2048,14,0.104895
2048,15,0.123765
2048,16,0.119645
2048,17,0.134166
2048,18,0.122611
2048,19,0.132050
2048,20,0.119814
2048,21,0.108480
2048,22,0.118158
2048,23,0.107749
2048,24,0.114885
2048,25,0.095952
2049,1,0.115085
2049,2,0.115815
2049,3,0.125075
2049,4,0.129914
2049,5,NaN
2049,6,0.109590
2049,7,0.130766
2049,8,0.126740
2049,9,0.107759
2049,10,0.121526
2049,11,0.135410
2049,12,0.115052
2049,13,0.126665
2049,14,0.104425
2049,15,0.127206
2049,16,0.118025
2049,17,0.131345
2049,18,0.122701
2049,19,0.130441
2049,20,0.120324
2049,21,0.107850
2049,22,0.120546
2049,23,0.107246
2049,24,0.110889
2049,25,0.096449
2050,1,0.115260
2050,2,0.117216
2050,3,0.124459
2050,4,0.129593
2050,5,0.120350
2050,6,0.109673
2050,7,0.131258
2050,8,0.125500
2050,9,0.109224
2050,10,0.121878
2050,11,0.132180
2050,12,0.114885
2050,13,0.124958
2050,14,0.103967
2050,15,0.124495
2050,16,0.113420
2050,17,0.133117
2050,18,0.122877
2050,19,0.131633
2050,20,0.118343
2050,21,0.108891
2050,22,0.118948
2050,23,0.106019
2050,24,0.112887
2050,25,0.096653
